Year,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Supply,House_Supply_Log,House_Overhang_Log,District_Encoded,State,House_Type,Predicted_House_Price
2027,2.76,2.06,458586.35,2.7,2377.0,425,171360,12.051527721332148,6.054439346269371,13.315314850104105,Selangor,Condominium,375691.7
2028,3.0,2.05,471701.82,2.0,2382.4,400,168955,12.03739360497737,5.993961427306569,13.315314850104105,Selangor,Condominium,377085.09
2029,3.11,2.04,484816.39,2.9,2385.0,386,166951,12.025461624934666,5.958424693029782,13.315314850104105,Selangor,Condominium,377085.09
2025,2.78,2.03,432352.69,3.0,2365.0,24,19451,9.875705171523677,3.2188758248682006,13.315314850104105,Selangor,Detached House,1701219.03
2026,2.77,2.05,445469.97,2.5,2374.5,19,19198,9.862613473326157,2.995732273553991,13.315314850104105,Selangor,Detached House,1720683.71
2027,2.76,2.06,458586.35,2.7,2377.0,16,19066,9.855714371064444,2.833213344056216,13.315314850104105,Selangor,Detached House,1717831.83
2028,3.0,2.05,471701.82,2.0,2382.4,13,18998,9.85214162518454,2.639057329615259,13.315314850104105,Selangor,Detached House,1883455.28
2029,3.11,2.04,484816.39,2.9,2385.0,10,18962,9.850244991140409,2.3978952727983707,13.315314850104105,Selangor,Detached House,1731466.63
2025,2.78,2.03,432352.69,3.0,2365.0,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,202914.62
2026,2.77,2.05,445469.97,2.5,2374.5,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,203839.87
2027,2.76,2.06,458586.35,2.7,2377.0,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,203288.32
2028,3.0,2.05,471701.82,2.0,2382.4,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,204976.72
2029,3.11,2.04,484816.39,2.9,2385.0,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,202243.64
2025,2.78,2.03,432352.69,3.0,2365.0,55,17702,9.781489395725279,4.02535169073515,13.315314850104105,Selangor,Semi-Detached House,1526467.55
2026,2.77,2.05,445469.97,2.5,2374.5,66,17686,9.780585185434793,4.204692619390966,13.315314850104105,Selangor,Semi-Detached House,1531753.83
2027,2.76,2.06,458586.35,2.7,2377.0,75,17670,9.779680156808055,4.330733340286331,13.315314850104105,Selangor,Semi-Detached House,1533773.63
2028,3.0,2.05,471701.82,2.0,2382.4,48,17654,9.778774308362486,3.8918202981106265,13.315314850104105,Selangor,Semi-Detached House,1696144.3
2029,3.11,2.04,484816.39,2.9,2385.0,23,17638,9.777867638611477,3.1780538303479458,13.315314850104105,Selangor,Semi-Detached House,1686672.64
2025,2.78,2.03,432352.69,3.0,2365.0,39,198277,12.197425365337622,3.6888794541139363,13.315314850104105,Selangor,Terraced House,715268.0
2026,2.77,2.05,445469.97,2.5,2374.5,36,198564,12.198871781426789,3.6109179126442243,13.315314850104105,Selangor,Terraced House,716308.0
2027,2.76,2.06,458586.35,2.7,2377.0,33,198454,12.198317653157106,3.5263605246161616,13.315314850104105,Selangor,Terraced House,715706.79
2028,3.0,2.05,471701.82,2.0,2382.4,30,198453,12.198312614218711,3.4339872044851463,13.315314850104105,Selangor,Terraced House,796875.85
2029,3.11,2.04,484816.39,2.9,2385.0,27,198449,12.198292458211212,3.332204510175204,13.315314850104105,Selangor,Terraced House,710006.56
2025,2.78,2.03,432352.69,3.0,2365.0,34,4804,8.477412321404392,3.5553480614894135,13.315314850104105,Selangor,Town House,503649.44
2026,2.77,2.05,445469.97,2.5,2374.5,41,4929,8.503094267036737,3.7376696182833684,13.315314850104105,Selangor,Town House,503395.17
2027,2.76,2.06,458586.35,2.7,2377.0,41,5045,8.526351129201004,3.7376696182833684,13.315314850104105,Selangor,Town House,501937.84
2028,3.0,2.05,471701.82,2.0,2382.4,41,5179,8.55256033525353,3.7376696182833684,13.315314850104105,Selangor,Town House,567643.01
2029,3.11,2.04,484816.39,2.9,2385.0,41,5304,8.576405051048084,3.7376696182833684,13.315314850104105,Selangor,Town House,510895.97
2025,2.83,1.94,422950.5,2.9,2365.0,0,2786,7.932721027481948,0.0,13.315314850104105,Selangor,Cluster House,397942.85
2026,2.9,1.95,448192.21,2.9,2374.5,0,2786,7.932721027481948,0.0,13.315314850104105,Selangor,Cluster House,397942.85
2027,2.8,2.0,460796.27,2.9,2377.0,0,2786,7.932721027481948,0.0,13.315314850104105,Selangor,Cluster House,397942.85
2028,3.0,2.3,473389.15,2.9,2382.4,0,2786,7.932721027481948,0.0,13.315314850104105,Selangor,Cluster House,396442.66
2025,2.83,1.94,422950.5,2.9,2365.0,574,173883,12.066143689208962,6.354370040797351,13.315314850104105,Selangor,Condominium,375060.32
2026,2.9,1.95,448192.21,2.9,2374.5,508,168544,12.034958055434302,6.2324480165505225,13.315314850104105,Selangor,Condominium,377684.05
2027,2.8,2.0,460796.27,2.9,2377.0,449,165138,12.014542822484998,6.1092475827643655,13.315314850104105,Selangor,Condominium,377054.93
2028,3.0,2.3,473389.15,2.9,2382.4,452,162966,12.001303005304594,6.115892125483034,13.315314850104105,Selangor,Condominium,377301.01
2025,2.83,1.94,422950.5,2.9,2365.0,38,19862,9.896613983592955,3.6635616461296463,13.315314850104105,Selangor,Detached House,1681287.11
2026,2.9,1.95,448192.21,2.9,2374.5,39,19810,9.893992617974327,3.6888794541139363,13.315314850104105,Selangor,Detached House,1681287.11
2027,2.8,2.0,460796.27,2.9,2377.0,39,19759,9.89141497130186,3.6888794541139363,13.315314850104105,Selangor,Detached House,1670385.57
2028,3.0,2.3,473389.15,2.9,2382.4,40,19707,9.888779923663854,3.713572066704308,13.315314850104105,Selangor,Detached House,1684154.52
2025,2.83,1.94,422950.5,2.9,2365.0,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,203140.97
2026,2.9,1.95,448192.21,2.9,2374.5,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,203140.97
2027,2.8,2.0,460796.27,2.9,2377.0,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,202554.67
2028,3.0,2.3,473389.15,2.9,2382.4,0,40914,10.619252022961483,0.0,13.315314850104105,Selangor,Flat,201772.18
2025,2.83,1.94,422950.5,2.9,2365.0,42,18809,9.842143922295076,3.7612001156935624,13.315314850104105,Selangor,Semi-Detached House,1618321.84
2026,2.9,1.95,448192.21,2.9,2374.5,43,18999,9.852194258148577,3.784189633918261,13.315314850104105,Selangor,Semi-Detached House,1619230.49
2027,2.8,2.0,460796.27,2.9,2377.0,43,19305,9.86817120740856,3.784189633918261,13.315314850104105,Selangor,Semi-Detached House,1531437.73
2028,3.0,2.3,473389.15,2.9,2382.4,43,19678,9.88730735630709,3.784189633918261,13.315314850104105,Selangor,Semi-Detached House,1692044.25
2025,2.83,1.94,422950.5,2.9,2365.0,65,196684,12.18935874320803,4.189654742026425,13.315314850104105,Selangor,Terraced House,713047.21
2026,2.9,1.95,448192.21,2.9,2374.5,71,198063,12.196345489771591,4.276666119016055,13.315314850104105,Selangor,Terraced House,713047.21
2027,2.8,2.0,460796.27,2.9,2377.0,68,199383,12.202987892568249,4.23410650459726,13.315314850104105,Selangor,Terraced House,713047.21
2028,3.0,2.3,473389.15,2.9,2382.4,70,200675,12.209446946169123,4.2626798770413155,13.315314850104105,Selangor,Terraced House,711956.12
2025,2.83,1.94,422950.5,2.9,2365.0,41,4641,8.442900586834382,3.7376696182833684,13.315314850104105,Selangor,Town House,507346.22
2026,2.9,1.95,448192.21,2.9,2374.5,33,4600,8.434028950155469,3.5263605246161616,13.315314850104105,Selangor,Town House,508079.89
2027,2.8,2.0,460796.27,2.9,2377.0,27,4515,8.415381925269553,3.332204510175204,13.315314850104105,Selangor,Town House,514403.98
2028,3.0,2.3,473389.15,2.9,2382.4,22,4399,8.389359819906353,3.1354942159291497,13.315314850104105,Selangor,Town House,528958.35
2025,3.18,1.77,409448.04,3.06,205.7,16,184,5.220355825078325,2.833213344056216,12.556407852399527,Johor,Cluster House,594534.92
2026,3.0,1.88,421388.36,3.06,206.0,17,178,5.187385805840755,2.8903717578961645,12.556407852399527,Johor,Cluster House,594679.98
2027,3.13,1.93,433328.07,3.06,206.2,17,173,5.159055299214529,2.8903717578961645,12.556407852399527,Johor,Cluster House,594679.98
2028,3.11,1.94,445267.19,3.06,206.3,17,168,5.1298987149230735,2.8903717578961645,12.556407852399527,Johor,Cluster House,594679.98
2029,3.0,1.95,457205.71,3.06,206.6,17,164,5.10594547390058,2.8903717578961645,12.556407852399527,Johor,Cluster House,594679.98
2025,3.18,1.77,409448.04,3.06,205.7,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2026,3.0,1.88,421388.36,3.06,206.0,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2027,3.13,1.93,433328.07,3.06,206.2,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2028,3.11,1.94,445267.19,3.06,206.3,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2029,3.0,1.95,457205.71,3.06,206.6,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2025,3.18,1.77,409448.04,3.06,205.7,0,3169,8.061486866871327,0.0,12.556407852399527,Johor,Detached House,287244.06
2026,3.0,1.88,421388.36,3.06,206.0,0,3433,8.141481041457421,0.0,12.556407852399527,Johor,Detached House,270071.5
2027,3.13,1.93,433328.07,3.06,206.2,0,3612,8.19229373114764,0.0,12.556407852399527,Johor,Detached House,261771.47
2028,3.11,1.94,445267.19,3.06,206.3,0,3732,8.224967478914584,0.0,12.556407852399527,Johor,Detached House,260845.59
2029,3.0,1.95,457205.71,3.06,206.6,0,3813,8.246433786160365,0.0,12.556407852399527,Johor,Detached House,262112.68
2025,3.18,1.77,409448.04,3.06,205.7,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2026,3.0,1.88,421388.36,3.06,206.0,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2027,3.13,1.93,433328.07,3.06,206.2,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2028,3.11,1.94,445267.19,3.06,206.3,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2029,3.0,1.95,457205.71,3.06,206.6,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2025,3.18,1.77,409448.04,3.06,205.7,7,2786,7.932721027481948,2.0794415416798357,12.556407852399527,Johor,Semi-Detached House,399176.82
2026,3.0,1.88,421388.36,3.06,206.0,6,2714,7.906547232368036,1.9459101490553132,12.556407852399527,Johor,Semi-Detached House,400456.0
2027,3.13,1.93,433328.07,3.06,206.2,4,2635,7.877017895622398,1.6094379124341003,12.556407852399527,Johor,Semi-Detached House,397324.97
2028,3.11,1.94,445267.19,3.06,206.3,3,2565,7.850103545175582,1.3862943611198906,12.556407852399527,Johor,Semi-Detached House,394645.07
2029,3.0,1.95,457205.71,3.06,206.6,2,2513,7.829630389150193,1.0986122886681096,12.556407852399527,Johor,Semi-Detached House,396930.74
2025,3.18,1.77,409448.04,3.06,205.7,5,8356,9.030854790001436,1.791759469228055,12.556407852399527,Johor,Terraced House,263598.95
2026,3.0,1.88,421388.36,3.06,206.0,5,8231,9.015784277513886,1.791759469228055,12.556407852399527,Johor,Terraced House,267636.53
2027,3.13,1.93,433328.07,3.06,206.2,5,8145,9.005282288208358,1.791759469228055,12.556407852399527,Johor,Terraced House,266623.71
2028,3.11,1.94,445267.19,3.06,206.3,5,8085,8.997889450200717,1.791759469228055,12.556407852399527,Johor,Terraced House,266623.71
2029,3.0,1.95,457205.71,3.06,206.6,5,8045,8.992930352509733,1.791759469228055,12.556407852399527,Johor,Terraced House,267343.56
2025,3.18,1.77,409448.04,3.06,205.7,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,282498.11
2026,3.0,1.88,421388.36,3.06,206.0,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2027,3.13,1.93,433328.07,3.06,206.2,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2028,3.11,1.94,445267.19,3.06,206.3,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2029,3.0,1.95,457205.71,3.06,206.6,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2025,3.13,2.03,412184.22,3.21,205.7,16,184,5.220355825078325,2.833213344056216,12.556407852399527,Johor,Cluster House,594606.56
2026,3.18,2.05,423631.36,3.21,206.0,17,178,5.187385805840755,2.8903717578961645,12.556407852399527,Johor,Cluster House,594751.63
2027,3.0,2.06,435077.35,3.21,206.2,17,173,5.159055299214529,2.8903717578961645,12.556407852399527,Johor,Cluster House,594751.63
2028,3.11,2.07,446522.2,3.21,206.3,17,168,5.1298987149230735,2.8903717578961645,12.556407852399527,Johor,Cluster House,594751.63
2029,3.23,2.06,457965.9,3.21,206.6,17,164,5.10594547390058,2.8903717578961645,12.556407852399527,Johor,Cluster House,594751.63
2025,3.13,2.03,412184.22,3.21,205.7,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2026,3.18,2.05,423631.36,3.21,206.0,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2027,3.0,2.06,435077.35,3.21,206.2,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2028,3.11,2.07,446522.2,3.21,206.3,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2029,3.23,2.06,457965.9,3.21,206.6,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237314.17
2025,3.13,2.03,412184.22,3.21,205.7,0,3171,8.06211758275474,0.0,12.556407852399527,Johor,Detached House,291001.76
2026,3.18,2.05,423631.36,3.21,206.0,0,3436,8.142354276849835,0.0,12.556407852399527,Johor,Detached House,271904.89
2027,3.0,2.06,435077.35,3.21,206.2,0,3615,8.193123721512068,0.0,12.556407852399527,Johor,Detached House,264835.98
2028,3.11,2.07,446522.2,3.21,206.3,0,3735,8.225770799348734,0.0,12.556407852399527,Johor,Detached House,262692.99
2029,3.23,2.06,457965.9,3.21,206.6,0,3816,8.247220052745229,0.0,12.556407852399527,Johor,Detached House,261509.12
2025,3.13,2.03,412184.22,3.21,205.7,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2026,3.18,2.05,423631.36,3.21,206.0,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2027,3.0,2.06,435077.35,3.21,206.2,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2028,3.11,2.07,446522.2,3.21,206.3,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2029,3.23,2.06,457965.9,3.21,206.6,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112756.57
2025,3.13,2.03,412184.22,3.21,205.7,7,2791,7.934513463882263,2.0794415416798357,12.556407852399527,Johor,Semi-Detached House,399709.62
2026,3.18,2.05,423631.36,3.21,206.0,6,2788,7.933438387627489,1.9459101490553132,12.556407852399527,Johor,Semi-Detached House,400170.87
2027,3.0,2.06,435077.35,3.21,206.2,4,2786,7.932721027481948,1.6094379124341003,12.556407852399527,Johor,Semi-Detached House,402213.35
2028,3.11,2.07,446522.2,3.21,206.3,3,2783,7.931644021454311,1.3862943611198906,12.556407852399527,Johor,Semi-Detached House,397147.46
2029,3.23,2.06,457965.9,3.21,206.6,2,2781,7.930925372483388,1.0986122886681096,12.556407852399527,Johor,Semi-Detached House,395732.97
2025,3.13,2.03,412184.22,3.21,205.7,5,8357,9.03097444300786,1.791759469228055,12.556407852399527,Johor,Terraced House,267569.83
2026,3.18,2.05,423631.36,3.21,206.0,5,8233,9.01602720232985,1.791759469228055,12.556407852399527,Johor,Terraced House,264231.81
2027,3.0,2.06,435077.35,3.21,206.2,5,8147,9.005527777346696,1.791759469228055,12.556407852399527,Johor,Terraced House,268630.44
2028,3.11,2.07,446522.2,3.21,206.3,5,8088,8.998260393017953,1.791759469228055,12.556407852399527,Johor,Terraced House,267458.63
2029,3.23,2.06,457965.9,3.21,206.6,5,8048,8.993303139093733,1.791759469228055,12.556407852399527,Johor,Terraced House,262633.53
2025,3.13,2.03,412184.22,3.21,205.7,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2026,3.18,2.05,423631.36,3.21,206.0,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,282498.11
2027,3.0,2.06,435077.35,3.21,206.2,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2028,3.11,2.07,446522.2,3.21,206.3,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2029,3.23,2.06,457965.9,3.21,206.6,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,281325.64
2025,2.78,2.03,432352.69,2.7,205.7,16,245,5.5053315359323625,2.833213344056216,12.556407852399527,Johor,Cluster House,593996.37
2026,2.77,2.05,445469.97,3.1,206.0,17,299,5.703782474656201,2.8903717578961645,12.556407852399527,Johor,Cluster House,593368.06
2027,2.76,2.06,458586.35,3.1,206.2,17,304,5.720311776607412,2.8903717578961645,12.556407852399527,Johor,Cluster House,593368.06
2028,3.0,2.05,471701.82,3.1,206.3,17,334,5.814130531825066,2.8903717578961645,12.556407852399527,Johor,Cluster House,592093.54
2029,3.11,2.04,484816.39,3.1,206.6,17,349,5.857933154483459,2.8903717578961645,12.556407852399527,Johor,Cluster House,592093.54
2025,2.78,2.03,432352.69,2.7,205.7,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237258.15
2026,2.77,2.05,445469.97,3.1,206.0,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237258.15
2027,2.76,2.06,458586.35,3.1,206.2,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237258.15
2028,3.0,2.05,471701.82,3.1,206.3,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237258.15
2029,3.11,2.04,484816.39,3.1,206.6,0,0,0.0,0.0,12.556407852399527,Johor,Condominium,237258.15
2025,2.78,2.03,432352.69,2.7,205.7,0,3193,8.069029328774958,0.0,12.556407852399527,Johor,Detached House,307047.08
2026,2.77,2.05,445469.97,3.1,206.0,0,3455,8.147867129923947,0.0,12.556407852399527,Johor,Detached House,274259.02
2027,2.76,2.06,458586.35,3.1,206.2,0,3631,8.197538739721184,0.0,12.556407852399527,Johor,Detached House,272675.94
2028,3.0,2.05,471701.82,3.1,206.3,0,3750,8.229777750081887,0.0,12.556407852399527,Johor,Detached House,268064.43
2029,3.11,2.04,484816.39,3.1,206.6,0,3830,8.25088114470065,0.0,12.556407852399527,Johor,Detached House,264914.04
2025,2.78,2.03,432352.69,2.7,205.7,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112908.28
2026,2.77,2.05,445469.97,3.1,206.0,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112786.14
2027,2.76,2.06,458586.35,3.1,206.2,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112786.14
2028,3.0,2.05,471701.82,3.1,206.3,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112791.71
2029,3.11,2.04,484816.39,3.1,206.6,0,233,5.455321115357702,0.0,12.556407852399527,Johor,Flat,112791.71
2025,2.78,2.03,432352.69,2.7,205.7,10,2923,7.980707820869669,2.3978952727983707,12.556407852399527,Johor,Semi-Detached House,399944.75
2026,2.77,2.05,445469.97,3.1,206.0,10,2921,7.980023592310645,2.3978952727983707,12.556407852399527,Johor,Semi-Detached House,400461.07
2027,2.76,2.06,458586.35,3.1,206.2,10,2918,7.978996370854115,2.3978952727983707,12.556407852399527,Johor,Semi-Detached House,400461.07
2028,3.0,2.05,471701.82,3.1,206.3,10,2915,7.977968093128549,2.3978952727983707,12.556407852399527,Johor,Semi-Detached House,399218.79
2029,3.11,2.04,484816.39,3.1,206.6,10,2913,7.97728198675515,2.3978952727983707,12.556407852399527,Johor,Semi-Detached House,397392.91
2025,2.78,2.03,432352.69,2.7,205.7,10,8774,9.079662048334066,2.3978952727983707,12.556407852399527,Johor,Terraced House,279401.72
2026,2.77,2.05,445469.97,3.1,206.0,10,8612,9.061027968789174,2.3978952727983707,12.556407852399527,Johor,Terraced House,274758.79
2027,2.76,2.06,458586.35,3.1,206.2,10,8488,9.046526486737967,2.3978952727983707,12.556407852399527,Johor,Terraced House,274037.24
2028,3.0,2.05,471701.82,3.1,206.3,10,8391,9.035034150076132,2.3978952727983707,12.556407852399527,Johor,Terraced House,275355.98
2029,3.11,2.04,484816.39,3.1,206.6,10,8317,9.026177120302856,2.3978952727983707,12.556407852399527,Johor,Terraced House,274611.17
2025,2.78,2.03,432352.69,2.7,205.7,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2026,2.77,2.05,445469.97,3.1,206.0,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2027,2.76,2.06,458586.35,3.1,206.2,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2028,3.0,2.05,471701.82,3.1,206.3,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2029,3.11,2.04,484816.39,3.1,206.6,0,88,4.48863636973214,0.0,12.556407852399527,Johor,Town House,286305.85
2025,2.83,1.94,422950.5,2.7,205.7,16,184,5.220355825078325,2.833213344056216,12.556407852399527,Johor,Cluster House,593172.84
2026,2.9,1.95,448192.21,3.0,206.0,17,177,5.181783550292085,2.8903717578961645,12.556407852399527,Johor,Cluster House,592790.44
2027,2.8,2.0,460796.27,3.0,206.2,17,171,5.147494476813453,2.8903717578961645,12.556407852399527,Johor,Cluster House,592790.44
2028,3.0,2.3,473389.15,3.0,206.3,17,166,5.117993812416755,2.8903717578961645,12.556407852399527,Johor,Cluster House,592963.63
